"","mod.max","rep","size","web"
"25511",0.605172123217128,11,895,"ns_2015"
"25512",0.608301863237726,12,895,"ns_2015"
"25513",0.610542742111669,13,895,"ns_2015"
"25514",0.60951156330951,14,895,"ns_2015"
"25515",0.611082051122,15,895,"ns_2015"
"25516",0.615158078711651,16,895,"ns_2015"
"25517",0.601562997409569,17,895,"ns_2015"
"25518",0.610003433101339,18,895,"ns_2015"
"25519",0.614431509628289,19,895,"ns_2015"
"25520",0.6081807683905,20,895,"ns_2015"
"25521",0.612027090290565,21,895,"ns_2015"
"25522",0.611278049998439,22,895,"ns_2015"
"25523",0.615085671483412,23,895,"ns_2015"
"25524",0.614396554414656,24,895,"ns_2015"
"25525",0.607552822945601,25,895,"ns_2015"
"25526",0.613201835148716,26,895,"ns_2015"
"25527",0.613768608969757,27,895,"ns_2015"
"25528",0.611284292000874,28,895,"ns_2015"
"25529",0.60689366748853,29,895,"ns_2015"
"25530",0.61062638494429,30,895,"ns_2015"
"25531",0.60440810211916,31,895,"ns_2015"
"25532",0.610705034174963,32,895,"ns_2015"
"25533",0.616455166817515,33,895,"ns_2015"
"25534",0.600661652258044,34,895,"ns_2015"
"25535",0.613261758372086,35,895,"ns_2015"
"25536",0.611585156518211,36,895,"ns_2015"
"25537",0.611726225773228,37,895,"ns_2015"
"25538",0.610283074810399,38,895,"ns_2015"
"25539",0.609263131612621,39,895,"ns_2015"
"25540",0.60697356511969,40,895,"ns_2015"
"25541",0.606672700602353,41,895,"ns_2015"
"25542",0.609993445897444,42,895,"ns_2015"
"25543",0.609954745482351,43,895,"ns_2015"
"25544",0.610940981866983,44,895,"ns_2015"
"25545",0.604073530788677,45,895,"ns_2015"
"25546",0.616024468649543,46,895,"ns_2015"
"25547",0.615190537124309,47,895,"ns_2015"
"25548",0.599589276239818,48,895,"ns_2015"
"25549",0.618214163103524,49,895,"ns_2015"
"25550",0.62232389750632,50,895,"ns_2015"
"25551",0.613612558908898,51,895,"ns_2015"
"25552",0.611164445554134,52,895,"ns_2015"
"25553",0.614189319933835,53,895,"ns_2015"
"25554",0.611119503136606,54,895,"ns_2015"
"25555",0.615619986891795,55,895,"ns_2015"
"25556",0.614460222839487,56,895,"ns_2015"
"25557",0.612175649948503,57,895,"ns_2015"
"25558",0.616518835242346,58,895,"ns_2015"
"25559",0.605765113448394,59,895,"ns_2015"
"25560",0.612028338691052,60,895,"ns_2015"
"25561",0.604996098748478,61,895,"ns_2015"
"25562",0.603304516088761,62,895,"ns_2015"
"25563",0.612520208482881,63,895,"ns_2015"
"25564",0.615033238662963,64,895,"ns_2015"
"25565",0.604929933522674,65,895,"ns_2015"
"25566",0.605395586904279,66,895,"ns_2015"
"25567",0.60697356511969,67,895,"ns_2015"
"25568",0.614692425330046,68,895,"ns_2015"
"25569",0.603600387004151,69,895,"ns_2015"
"25570",0.602355731718736,70,895,"ns_2015"
"25571",0.615124371898505,71,895,"ns_2015"
"25572",0.611129490340501,72,895,"ns_2015"
"25573",0.615526356855279,73,895,"ns_2015"
"25574",0.606818763459318,74,895,"ns_2015"
"25575",0.618287818732249,75,895,"ns_2015"
"25576",0.609427920476889,76,895,"ns_2015"
"25577",0.613305452389126,77,895,"ns_2015"
"25578",0.613868481008708,78,895,"ns_2015"
"25579",0.610823632221217,79,895,"ns_2015"
"25580",0.616953278611779,80,895,"ns_2015"
"25581",0.612736181767111,81,895,"ns_2015"
"25582",0.611571424112855,82,895,"ns_2015"
"25583",0.609688836178646,83,895,"ns_2015"
"25584",0.59483661558628,84,895,"ns_2015"
"25585",0.606597796573141,85,895,"ns_2015"
"25586",0.606757591835461,86,895,"ns_2015"
"25587",0.620749664492369,87,895,"ns_2015"
"25588",0.609600199744078,88,895,"ns_2015"
"25589",0.616847164570394,89,895,"ns_2015"
"25590",0.61972223089167,90,895,"ns_2015"
"25591",0.607017259136731,91,895,"ns_2015"
"25592",0.611048344308854,92,895,"ns_2015"
"25593",0.603069816797228,93,895,"ns_2015"
"25594",0.605645267001654,94,895,"ns_2015"
"25595",0.610300552417216,95,895,"ns_2015"
"25596",0.604238319652945,96,895,"ns_2015"
"25597",0.611330482818888,97,895,"ns_2015"
"25598",0.610497799694142,98,895,"ns_2015"
"25599",0.609400455666178,99,895,"ns_2015"
"25600",0.608017227926719,100,895,"ns_2015"
"25601",0.614064197530864,1,900,"ns_2015"
"25602",0.607751851851852,2,900,"ns_2015"
"25603",0.610183950617284,3,900,"ns_2015"
"25604",0.615767901234568,4,900,"ns_2015"
"25605",0.611140740740741,5,900,"ns_2015"
"25606",0.608118518518519,6,900,"ns_2015"
"25607",0.616120987654321,7,900,"ns_2015"
"25608",0.615817283950617,8,900,"ns_2015"
"25609",0.612186419753086,9,900,"ns_2015"
"25610",0.610734567901235,10,900,"ns_2015"
"25611",0.610711111111111,11,900,"ns_2015"
"25612",0.614237037037037,12,900,"ns_2015"
"25613",0.614212345679013,13,900,"ns_2015"
"25614",0.605325925925926,14,900,"ns_2015"
"25615",0.615785185185185,15,900,"ns_2015"
"25616",0.61325061728395,16,900,"ns_2015"
"25617",0.599367901234568,17,900,"ns_2015"
"25618",0.607832098765432,18,900,"ns_2015"
"25619",0.610376543209877,19,900,"ns_2015"
"25620",0.605406172839506,20,900,"ns_2015"
"25621",0.610355555555556,21,900,"ns_2015"
"25622",0.610372839506173,22,900,"ns_2015"
"25623",0.614071604938272,23,900,"ns_2015"
"25624",0.609524691358025,24,900,"ns_2015"
"25625",0.605348148148148,25,900,"ns_2015"
"25626",0.611239506172839,26,900,"ns_2015"
"25627",0.616813580246913,27,900,"ns_2015"
"25628",0.606665432098765,28,900,"ns_2015"
"25629",0.602986419753087,29,900,"ns_2015"
"25630",0.612683950617284,30,900,"ns_2015"
"25631",0.612292592592592,31,900,"ns_2015"
"25632",0.60798024691358,32,900,"ns_2015"
"25633",0.606727160493827,33,900,"ns_2015"
"25634",0.613340740740741,34,900,"ns_2015"
"25635",0.609837037037037,35,900,"ns_2015"
"25636",0.602522222222222,36,900,"ns_2015"
"25637",0.617575308641975,37,900,"ns_2015"
"25638",0.613320987654321,38,900,"ns_2015"
"25639",0.60327037037037,39,900,"ns_2015"
"25640",0.616795061728395,40,900,"ns_2015"
"25641",0.607161728395062,41,900,"ns_2015"
"25642",0.611532098765432,42,900,"ns_2015"
"25643",0.615275308641975,43,900,"ns_2015"
"25644",0.615283950617284,44,900,"ns_2015"
"25645",0.615118518518519,45,900,"ns_2015"
"25646",0.607214814814815,46,900,"ns_2015"
"25647",0.613356790123457,47,900,"ns_2015"
"25648",0.60300987654321,48,900,"ns_2015"
"25649",0.607558024691358,49,900,"ns_2015"
"25650",0.615459259259259,50,900,"ns_2015"
"25651",0.617046913580247,51,900,"ns_2015"
"25652",0.600809876543209,52,900,"ns_2015"
"25653",0.606133333333333,53,900,"ns_2015"
"25654",0.615828395061728,54,900,"ns_2015"
"25655",0.615481481481481,55,900,"ns_2015"
"25656",0.607197530864198,56,900,"ns_2015"
"25657",0.61159012345679,57,900,"ns_2015"
"25658",0.612233333333333,58,900,"ns_2015"
"25659",0.611591358024691,59,900,"ns_2015"
"25660",0.615085185185185,60,900,"ns_2015"
"25661",0.619785185185185,61,900,"ns_2015"
"25662",0.615081481481482,62,900,"ns_2015"
"25663",0.610259259259259,63,900,"ns_2015"
"25664",0.613245679012346,64,900,"ns_2015"
"25665",0.618497530864197,65,900,"ns_2015"
"25666",0.618370370370371,66,900,"ns_2015"
"25667",0.607876543209877,67,900,"ns_2015"
"25668",0.610603703703704,68,900,"ns_2015"
"25669",0.612382716049383,69,900,"ns_2015"
"25670",0.613533333333333,70,900,"ns_2015"
"25671",0.617948148148148,71,900,"ns_2015"
"25672",0.611007407407408,72,900,"ns_2015"
"25673",0.604383950617284,73,900,"ns_2015"
"25674",0.613282716049383,74,900,"ns_2015"
"25675",0.615718518518519,75,900,"ns_2015"
"25676",0.611233333333333,76,900,"ns_2015"
"25677",0.60362962962963,77,900,"ns_2015"
"25678",0.612953086419753,78,900,"ns_2015"
"25679",0.60897037037037,79,900,"ns_2015"
"25680",0.616059259259259,80,900,"ns_2015"
"25681",0.614762962962963,81,900,"ns_2015"
"25682",0.613981481481481,82,900,"ns_2015"
"25683",0.616054320987654,83,900,"ns_2015"
"25684",0.616006172839506,84,900,"ns_2015"
"25685",0.615749382716049,85,900,"ns_2015"
"25686",0.608922222222222,86,900,"ns_2015"
"25687",0.607918518518519,87,900,"ns_2015"
"25688",0.624920987654321,88,900,"ns_2015"
"25689",0.618103703703704,89,900,"ns_2015"
"25690",0.614930864197531,90,900,"ns_2015"
"25691",0.612266666666666,91,900,"ns_2015"
"25692",0.613640740740741,92,900,"ns_2015"
"25693",0.607306172839506,93,900,"ns_2015"
"25694",0.607607407407407,94,900,"ns_2015"
"25695",0.611459259259259,95,900,"ns_2015"
"25696",0.61536049382716,96,900,"ns_2015"
"25697",0.611734567901234,97,900,"ns_2015"
"25698",0.610393827160494,98,900,"ns_2015"
"25699",0.607620987654321,99,900,"ns_2015"
"25700",0.60559012345679,100,900,"ns_2015"
"25701",0.613614969018039,1,905,"ns_2015"
"25702",0.607852019169134,2,905,"ns_2015"
"25703",0.614644241628766,3,905,"ns_2015"
"25704",0.607417356002564,4,905,"ns_2015"
"25705",0.597985409480785,5,905,"ns_2015"
"25706",0.609110833002655,6,905,"ns_2015"
"25707",0.596244314886603,7,905,"ns_2015"
"25708",0.616424407069381,8,905,"ns_2015"
"25709",0.607195140563475,9,905,"ns_2015"
"25710",0.615540429168829,10,905,"ns_2015"
"25711",0.611856780928543,11,905,"ns_2015"
"25712",0.611276823051799,12,905,"ns_2015"
"25713",0.612334177833399,13,905,"ns_2015"
"25714",0.607547999145325,14,905,"ns_2015"
"25715",0.607567534568542,15,905,"ns_2015"
"25716",0.60230273801166,16,905,"ns_2015"
"25717",0.619550074784042,17,905,"ns_2015"
"25718",0.61253441592137,18,905,"ns_2015"
"25719",0.602647049845853,19,905,"ns_2015"
"25720",0.610354995268765,20,905,"ns_2015"
"25721",0.612809132810354,21,905,"ns_2015"
"25722",0.612080217331584,22,905,"ns_2015"
"25723",0.608515002594548,23,905,"ns_2015"
"25724",0.610568663960197,24,905,"ns_2015"
"25725",0.612917798601996,25,905,"ns_2015"
"25726",0.615855437868197,26,905,"ns_2015"
"25727",0.608418546442417,27,905,"ns_2015"
"25728",0.603123225786759,28,905,"ns_2015"
"25729",0.611337871249352,29,905,"ns_2015"
"25730",0.613566130459998,30,905,"ns_2015"
"25731",0.609789688959433,31,905,"ns_2015"
"25732",0.61553066145722,32,905,"ns_2015"
"25733",0.609693232807301,33,905,"ns_2015"
"25734",0.618043405268459,34,905,"ns_2015"
"25735",0.599656909129758,35,905,"ns_2015"
"25736",0.606659137388968,36,905,"ns_2015"
"25737",0.6079875461677,37,905,"ns_2015"
"25738",0.606867922224596,38,905,"ns_2015"
"25739",0.618119105033424,39,905,"ns_2015"
"25740",0.607727480846128,40,905,"ns_2015"
"25741",0.606128018070266,41,905,"ns_2015"
"25742",0.609391654711395,42,905,"ns_2015"
"25743",0.609558926772687,43,905,"ns_2015"
"25744",0.612265803852141,44,905,"ns_2015"
"25745",0.603014559995116,45,905,"ns_2015"
"25746",0.609295198559262,46,905,"ns_2015"
"25747",0.607604163487073,47,905,"ns_2015"
"25748",0.611812826226306,48,905,"ns_2015"
"25749",0.611926375873752,49,905,"ns_2015"
"25750",0.604362504197063,50,905,"ns_2015"
"25751",0.61314489789689,51,905,"ns_2015"
"25752",0.617492750526541,52,905,"ns_2015"
"25753",0.60102194682702,53,905,"ns_2015"
"25754",0.606231800006105,54,905,"ns_2015"
"25755",0.611717591038125,55,905,"ns_2015"
"25756",0.610473428772015,56,905,"ns_2015"
"25757",0.599781447452764,57,905,"ns_2015"
"25758",0.610035102713593,58,905,"ns_2015"
"25759",0.601890052196209,59,905,"ns_2015"
"25760",0.609770153536217,60,905,"ns_2015"
"25761",0.614446445468697,61,905,"ns_2015"
"25762",0.610459998168554,62,905,"ns_2015"
"25763",0.613466011416013,63,905,"ns_2015"
"25764",0.61219376697903,64,905,"ns_2015"
"25765",0.609928878849852,65,905,"ns_2015"
"25766",0.609733524617686,66,905,"ns_2015"
"25767",0.602771588168859,67,905,"ns_2015"
"25768",0.608273251732243,68,905,"ns_2015"
"25769",0.610608955770581,69,905,"ns_2015"
"25770",0.612098531790849,70,905,"ns_2015"
"25771",0.611267055340191,71,905,"ns_2015"
"25772",0.605976618540337,72,905,"ns_2015"
"25773",0.607512591190745,73,905,"ns_2015"
"25774",0.60191447147523,74,905,"ns_2015"
"25775",0.610753029516803,75,905,"ns_2015"
"25776",0.612315863374134,76,905,"ns_2015"
"25777",0.613094838374897,77,905,"ns_2015"
"25778",0.605555385977229,78,905,"ns_2015"
"25779",0.604020634290772,79,905,"ns_2015"
"25780",0.619701474313971,80,905,"ns_2015"
"25781",0.609141357101432,81,905,"ns_2015"
"25782",0.610659015292573,82,905,"ns_2015"
"25783",0.616269344647599,83,905,"ns_2015"
"25784",0.612157138060499,84,905,"ns_2015"
"25785",0.601109856231495,85,905,"ns_2015"
"25786",0.611574738255853,86,905,"ns_2015"
"25787",0.614958029364183,87,905,"ns_2015"
"25788",0.615691828698758,88,905,"ns_2015"
"25789",0.613983700131254,89,905,"ns_2015"
"25790",0.624194621653796,90,905,"ns_2015"
"25791",0.620155672903758,91,905,"ns_2015"
"25792",0.60513293245017,92,905,"ns_2015"
"25793",0.609259790604682,93,905,"ns_2015"
"25794",0.601664173865267,94,905,"ns_2015"
"25795",0.615909160282043,95,905,"ns_2015"
"25796",0.607345319129453,96,905,"ns_2015"
"25797",0.611342755105156,97,905,"ns_2015"
"25798",0.600855895729678,98,905,"ns_2015"
"25799",0.612962974268185,99,905,"ns_2015"
"25800",0.609976496443943,100,905,"ns_2015"
"25801",0.613155416012559,1,910,"ns_2015"
"25802",0.608648713923439,2,910,"ns_2015"
"25803",0.607426639294771,3,910,"ns_2015"
"25804",0.610114720444391,4,910,"ns_2015"
"25805",0.611044559835769,5,910,"ns_2015"
"25806",0.628041299359981,6,910,"ns_2015"
"25807",0.604620214949885,7,910,"ns_2015"
"25808",0.613766453326893,8,910,"ns_2015"
"25809",0.611520347784084,9,910,"ns_2015"
"25810",0.618255041661635,10,910,"ns_2015"
"25811",0.612017872237652,11,910,"ns_2015"
"25812",0.618503803888419,12,910,"ns_2015"
"25813",0.615360463712112,13,910,"ns_2015"
"25814",0.606629634102162,14,910,"ns_2015"
"25815",0.611831904359377,15,910,"ns_2015"
"25816",0.60814394396812,16,910,"ns_2015"
"25817",0.611252264219297,17,910,"ns_2015"
"25818",0.606057239463833,18,910,"ns_2015"
"25819",0.611008332327014,19,910,"ns_2015"
"25820",0.606988286438836,20,910,"ns_2015"
"25821",0.607822726723826,21,910,"ns_2015"
"25822",0.605826590991426,22,910,"ns_2015"
"25823",0.615678058205531,23,910,"ns_2015"
"25824",0.60571066296341,24,910,"ns_2015"
"25825",0.615109286318077,25,910,"ns_2015"
"25826",0.610620697983335,26,910,"ns_2015"
"25827",0.614990943122811,27,910,"ns_2015"
"25828",0.622064967999034,28,910,"ns_2015"
"25829",0.607464074387151,29,910,"ns_2015"
"25830",0.614870184760295,30,910,"ns_2015"
"25831",0.611508271947832,31,910,"ns_2015"
"25832",0.617020891196715,32,910,"ns_2015"
"25833",0.606805941311436,33,910,"ns_2015"
"25834",0.606531819828523,34,910,"ns_2015"
"25835",0.606885641830697,35,910,"ns_2015"
"25836",0.607953145755343,36,910,"ns_2015"
"25837",0.61047458036469,37,910,"ns_2015"
"25838",0.608037676609105,38,910,"ns_2015"
"25839",0.607721289699312,39,910,"ns_2015"
"25840",0.609178843134887,40,910,"ns_2015"
"25841",0.602570945537978,41,910,"ns_2015"
"25842",0.608372177273276,42,910,"ns_2015"
"25843",0.607418186209395,43,910,"ns_2015"
"25844",0.602932013041903,44,910,"ns_2015"
"25845",0.609264581572274,45,910,"ns_2015"
"25846",0.617763555126193,46,910,"ns_2015"
"25847",0.618538823813549,47,910,"ns_2015"
"25848",0.602173650525299,48,910,"ns_2015"
"25849",0.614120275329067,49,910,"ns_2015"
"25850",0.604422171235358,50,910,"ns_2015"
"25851",0.611764279676368,51,910,"ns_2015"
"25852",0.61247313126434,52,910,"ns_2015"
"25853",0.609669122086705,53,910,"ns_2015"
"25854",0.608863663808719,54,910,"ns_2015"
"25855",0.611168940949161,55,910,"ns_2015"
"25856",0.606234754256732,56,910,"ns_2015"
"25857",0.616181620577225,57,910,"ns_2015"
"25858",0.611685786740732,58,910,"ns_2015"
"25859",0.614026083806304,59,910,"ns_2015"
"25860",0.614227750271706,60,910,"ns_2015"
"25861",0.613421084410096,61,910,"ns_2015"
"25862",0.611568651129091,62,910,"ns_2015"
"25863",0.607679024272431,63,910,"ns_2015"
"25864",0.613800265668397,64,910,"ns_2015"
"25865",0.603262890955198,65,910,"ns_2015"
"25866",0.602434488588335,66,910,"ns_2015"
"25867",0.613778529163144,67,910,"ns_2015"
"25868",0.600443183190436,68,910,"ns_2015"
"25869",0.615094795314575,69,910,"ns_2015"
"25870",0.618133075715493,70,910,"ns_2015"
"25871",0.613179567685062,71,910,"ns_2015"
"25872",0.609718633015336,72,910,"ns_2015"
"25873",0.61050718512257,73,910,"ns_2015"
"25874",0.613774906412269,74,910,"ns_2015"
"25875",0.610757154932979,75,910,"ns_2015"
"25876",0.609187296220263,76,910,"ns_2015"
"25877",0.61512619248883,77,910,"ns_2015"
"25878",0.620483033450066,78,910,"ns_2015"
"25879",0.607080062794349,79,910,"ns_2015"
"25880",0.615353218210361,80,910,"ns_2015"
"25881",0.609180050718512,81,910,"ns_2015"
"25882",0.604033329308055,82,910,"ns_2015"
"25883",0.605793986233547,83,910,"ns_2015"
"25884",0.611509479531457,84,910,"ns_2015"
"25885",0.611568651129091,85,910,"ns_2015"
"25886",0.611031276415892,86,910,"ns_2015"
"25887",0.611600048303345,87,910,"ns_2015"
"25888",0.618826228716339,88,910,"ns_2015"
"25889",0.616572877671779,89,910,"ns_2015"
"25890",0.610600169061707,90,910,"ns_2015"
"25891",0.606298756188866,91,910,"ns_2015"
"25892",0.608140321217244,92,910,"ns_2015"
"25893",0.605592319768144,93,910,"ns_2015"
"25894",0.616158676488347,94,910,"ns_2015"
"25895",0.613024996981041,95,910,"ns_2015"
"25896",0.609787465281971,96,910,"ns_2015"
"25897",0.611242603550296,97,910,"ns_2015"
"25898",0.612462263011713,98,910,"ns_2015"
"25899",0.603221833111943,99,910,"ns_2015"
"25900",0.614835164835165,100,910,"ns_2015"
"25901",0.607156976917794,1,915,"ns_2015"
"25902",0.606029442503508,2,915,"ns_2015"
"25903",0.610733076532593,3,915,"ns_2015"
"25904",0.612258353489206,4,915,"ns_2015"
"25905",0.614339036698618,5,915,"ns_2015"
"25906",0.617117262384663,6,915,"ns_2015"
"25907",0.609115829078205,7,915,"ns_2015"
"25908",0.611215623040401,8,915,"ns_2015"
"25909",0.617474394577324,9,915,"ns_2015"
"25910",0.606133357221775,10,915,"ns_2015"
"25911",0.606602765087043,11,915,"ns_2015"
"25912",0.608622532771955,12,915,"ns_2015"
"25913",0.616859267222073,13,915,"ns_2015"
"25914",0.609273492788677,14,915,"ns_2015"
"25915",0.606864343515781,15,915,"ns_2015"
"25916",0.61053958016065,16,915,"ns_2015"
"25917",0.613459942070531,17,915,"ns_2015"
"25918",0.612392128758697,18,915,"ns_2015"
"25919",0.610567051867777,19,915,"ns_2015"
"25920",0.609439517453492,20,915,"ns_2015"
"25921",0.612990534205262,21,915,"ns_2015"
"25922",0.608230762339873,22,915,"ns_2015"
"25923",0.604000119442205,23,915,"ns_2015"
"25924",0.606912120397742,24,915,"ns_2015"
"25925",0.612736122308818,25,915,"ns_2015"
"25926",0.613684493415748,26,915,"ns_2015"
"25927",0.608376481829855,27,915,"ns_2015"
"25928",0.615441488249873,28,915,"ns_2015"
"25929",0.613267640120637,29,915,"ns_2015"
"25930",0.605641255337573,30,915,"ns_2015"
"25931",0.617752694914748,31,915,"ns_2015"
"25932",0.605477619516856,32,915,"ns_2015"
"25933",0.607958434112693,33,915,"ns_2015"
"25934",0.607588163277494,34,915,"ns_2015"
"25935",0.619965958971603,35,915,"ns_2015"
"25936",0.611406730568246,36,915,"ns_2015"
"25937",0.615538236435845,37,915,"ns_2015"
"25938",0.606390157962316,38,915,"ns_2015"
"25939",0.60849353519066,39,915,"ns_2015"
"25940",0.606715040759652,40,915,"ns_2015"
"25941",0.608867389292006,41,915,"ns_2015"
"25942",0.609876675923438,42,915,"ns_2015"
"25943",0.608497118456807,43,915,"ns_2015"
"25944",0.608418286601571,44,915,"ns_2015"
"25945",0.617555615276658,45,915,"ns_2015"
"25946",0.605760697542477,46,915,"ns_2015"
"25947",0.606575293379916,47,915,"ns_2015"
"25948",0.600605571978859,48,915,"ns_2015"
"25949",0.607878407835409,49,915,"ns_2015"
"25950",0.607350473289737,50,915,"ns_2015"
"25951",0.608252261936756,51,915,"ns_2015"
"25952",0.60966406879871,52,915,"ns_2015"
"25953",0.610937322702977,53,915,"ns_2015"
"25954",0.613811102152946,54,915,"ns_2015"
"25955",0.622869598972797,55,915,"ns_2015"
"25956",0.606803427991281,56,915,"ns_2015"
"25957",0.602138015467765,57,915,"ns_2015"
"25958",0.611849861148437,58,915,"ns_2015"
"25959",0.602614589865329,59,915,"ns_2015"
"25960",0.608260622891098,60,915,"ns_2015"
"25961",0.619908626713249,61,915,"ns_2015"
"25962",0.60930693660605,62,915,"ns_2015"
"25963",0.607405416703993,63,915,"ns_2015"
"25964",0.611233539371137,64,915,"ns_2015"
"25965",0.603926065275165,65,915,"ns_2015"
"25966",0.605035683358715,66,915,"ns_2015"
"25967",0.601428528770641,67,915,"ns_2015"
"25968",0.613747797784347,68,915,"ns_2015"
"25969",0.616643076831198,69,915,"ns_2015"
"25970",0.612971423452477,70,915,"ns_2015"
"25971",0.605075099286333,71,915,"ns_2015"
"25972",0.60461046910926,72,915,"ns_2015"
"25973",0.612467377347786,73,915,"ns_2015"
"25974",0.604843381408821,74,915,"ns_2015"
"25975",0.607602496342083,75,915,"ns_2015"
"25976",0.614141957060527,76,915,"ns_2015"
"25977",0.61522410343695,77,915,"ns_2015"
"25978",0.613456358804384,78,915,"ns_2015"
"25979",0.608171041237421,79,915,"ns_2015"
"25980",0.610909850995849,80,915,"ns_2015"
"25981",0.613328555645137,81,915,"ns_2015"
"25982",0.615977783749888,82,915,"ns_2015"
"25983",0.603730180059124,83,915,"ns_2015"
"25984",0.608050404610469,84,915,"ns_2015"
"25985",0.610976738630595,85,915,"ns_2015"
"25986",0.605095404461166,86,915,"ns_2015"
"25987",0.612300158260922,87,915,"ns_2015"
"25988",0.611092597569351,88,915,"ns_2015"
"25989",0.614665113918003,89,915,"ns_2015"
"25990",0.617309564334558,90,915,"ns_2015"
"25991",0.618359461315656,91,915,"ns_2015"
"25992",0.610926572904536,92,915,"ns_2015"
"25993",0.613340499865628,93,915,"ns_2015"
"25994",0.611172623846636,94,915,"ns_2015"
"25995",0.609397712681776,95,915,"ns_2015"
"25996",0.612278658664039,96,915,"ns_2015"
"25997",0.613464719758727,97,915,"ns_2015"
"25998",0.605033294514617,98,915,"ns_2015"
"25999",0.613811102152946,99,915,"ns_2015"
"26000",0.615296963181941,100,915,"ns_2015"
"26001",0.607151465028356,1,920,"ns_2015"
"26002",0.603698015122873,2,920,"ns_2015"
"26003",0.605163043478261,3,920,"ns_2015"
"26004",0.613556238185255,4,920,"ns_2015"
"26005",0.608991020793951,5,920,"ns_2015"
"26006",0.60718927221172,6,920,"ns_2015"
"26007",0.610593100189036,7,920,"ns_2015"
"26008",0.61140595463138,8,920,"ns_2015"
"26009",0.609832230623819,9,920,"ns_2015"
"26010",0.612027410207939,10,920,"ns_2015"
"26011",0.610883742911153,11,920,"ns_2015"
"26012",0.610341446124764,12,920,"ns_2015"
"26013",0.611366965973535,13,920,"ns_2015"
"26014",0.607698487712665,14,920,"ns_2015"
"26015",0.610222117202268,15,920,"ns_2015"
"26016",0.611362240075614,16,920,"ns_2015"
"26017",0.616413043478261,17,920,"ns_2015"
"26018",0.610836483931947,18,920,"ns_2015"
"26019",0.612060491493384,19,920,"ns_2015"
"26020",0.609871219281664,20,920,"ns_2015"
"26021",0.622723298676749,21,920,"ns_2015"
"26022",0.617601606805293,22,920,"ns_2015"
"26023",0.617804820415879,23,920,"ns_2015"
"26024",0.61359168241966,24,920,"ns_2015"
"26025",0.613914224952741,25,920,"ns_2015"
"26026",0.606502835538752,26,920,"ns_2015"
"26027",0.611682419659735,27,920,"ns_2015"
"26028",0.607508270321361,28,920,"ns_2015"
"26029",0.618421550094518,29,920,"ns_2015"
"26030",0.622036862003781,30,920,"ns_2015"
"26031",0.608553875236295,31,920,"ns_2015"
"26032",0.602124291115312,32,920,"ns_2015"
"26033",0.607620510396975,33,920,"ns_2015"
"26034",0.612557892249527,34,920,"ns_2015"
"26035",0.61062736294896,35,920,"ns_2015"
"26036",0.608623582230624,36,920,"ns_2015"
"26037",0.610684073724008,37,920,"ns_2015"
"26038",0.61062381852552,38,920,"ns_2015"
"26039",0.608641304347826,39,920,"ns_2015"
"26040",0.616838374291115,40,920,"ns_2015"
"26041",0.607410207939509,41,920,"ns_2015"
"26042",0.61187263705104,42,920,"ns_2015"
"26043",0.604203686200378,43,920,"ns_2015"
"26044",0.614144612476371,44,920,"ns_2015"
"26045",0.611645793950851,45,920,"ns_2015"
"26046",0.623622400756143,46,920,"ns_2015"
"26047",0.61375236294896,47,920,"ns_2015"
"26048",0.616374054820416,48,920,"ns_2015"
"26049",0.610945179584121,49,920,"ns_2015"
"26050",0.614591209829868,50,920,"ns_2015"
"26051",0.608716918714556,51,920,"ns_2015"
"26052",0.608374291115312,52,920,"ns_2015"
"26053",0.609792060491493,53,920,"ns_2015"
"26054",0.612631143667297,54,920,"ns_2015"
"26055",0.618788988657845,55,920,"ns_2015"
"26056",0.608000945179584,56,920,"ns_2015"
"26057",0.621216918714556,57,920,"ns_2015"
"26058",0.605398156899811,58,920,"ns_2015"
"26059",0.603002126654064,59,920,"ns_2015"
"26060",0.605979442344045,60,920,"ns_2015"
"26061",0.619502599243857,61,920,"ns_2015"
"26062",0.612407844990548,62,920,"ns_2015"
"26063",0.609768431001891,63,920,"ns_2015"
"26064",0.607068761814745,64,920,"ns_2015"
"26065",0.615871928166352,65,920,"ns_2015"
"26066",0.610890831758034,66,920,"ns_2015"
"26067",0.606733223062382,67,920,"ns_2015"
"26068",0.612312145557656,68,920,"ns_2015"
"26069",0.605582466918715,69,920,"ns_2015"
"26070",0.603572778827977,70,920,"ns_2015"
"26071",0.610818761814745,71,920,"ns_2015"
"26072",0.623060018903592,72,920,"ns_2015"
"26073",0.602244801512288,73,920,"ns_2015"
"26074",0.603237240075614,74,920,"ns_2015"
"26075",0.611138941398866,75,920,"ns_2015"
"26076",0.605333175803403,76,920,"ns_2015"
"26077",0.606268903591683,77,920,"ns_2015"
"26078",0.605411153119093,78,920,"ns_2015"
"26079",0.61312381852552,79,920,"ns_2015"
"26080",0.619910207939508,80,920,"ns_2015"
"26081",0.616317344045369,81,920,"ns_2015"
"26082",0.611976606805293,82,920,"ns_2015"
"26083",0.608423913043479,83,920,"ns_2015"
"26084",0.605925094517958,84,920,"ns_2015"
"26085",0.607917060491494,85,920,"ns_2015"
"26086",0.607876890359168,86,920,"ns_2015"
"26087",0.607054584120983,87,920,"ns_2015"
"26088",0.618077741020794,88,920,"ns_2015"
"26089",0.603571597353497,89,920,"ns_2015"
"26090",0.61578449905482,90,920,"ns_2015"
"26091",0.604413988657845,91,920,"ns_2015"
"26092",0.610905009451796,92,920,"ns_2015"
